id_sdfn,folio,sdf_nom,latitud,longitud,area_sup,s_deent
2382,22004,CENTRO ECOLOGICO DE MANEJO INTEGRAL DE RESIDUOS QUERETARO,"20,700,589","-99,975,214",55000,QUERETARO
2383,29001,RELLENO SANITARIO DE MORELOS,"1,952,461,111","-9,812,186,111",150000,TLAXCALA
2401,32048,BASURERO MUNICIPAL DE TLALTENANGO DE SANCHEZ ROMAN,"21,824,655","-103,314,167",0,ZACATECAS
2405,32051,BASURERO MUNICIPAL DE VILLA DE COS,"23,241,199","-102,337,089",3000,ZACATECAS
2406,32052,BASURERO MUNICIPAL DE VILLA GARCIA,"221,506,012","-101,922,637",20000,ZACATECAS
2412,32038,RELLENO SANITARIO DE PINOS,"22,279,533","-101,561,649",0,ZACATECAS
2422,29056,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
2423,32006,BASURERO MUNICIPAL DE CAÑITAS DE FELIPE PESCADOR,"23,615,241","-10,270,935",15000,ZACATECAS
2426,32007,BASURERO MUNICIPAL DE CONCEPCION DEL ORO,"24,627,646","-101,401,294",30000,ZACATECAS
2428,32008,BASURERO MUNICIPAL CUAUHTEMOC,"2,243,814","-102,322,708",150000,ZACATECAS
2429,17031,TIRADERO A CIELO ABIERTO RANCHO EL CORONEL,"1,867,905,556","-9,906,266,667",0,MORELOS
2430,32009,BASURERO MUNICIPAL DE CHALCHIHUITES,"23,525,857","-103,862,681",10000,ZACATECAS
2431,32010,BASURERO MUNICIPAL DE FRESNILLO,"23,216,582","-102,889,872",78000,ZACATECAS
2432,32053,BASURERO MUNICIPAL DE VILLA GONZALEZ ORTEGA,"22,529,679","-101,922,155",700,ZACATECAS
2435,30016,BASURERO MUNICIPAL,"19,284,138","-96,303,173",1000,VERACRUZ
2439,32011,BASURERO MUNICIPAL DE TRINIDAD GARCIA DE LA CADENA,"21,222,598","-103,450,643",2000,ZACATECAS
2440,32057,BASURERO MUNICIPAL,"22,743,788","-102,346,908",0,ZACATECAS
2441,30014,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2445,32058,BASURERO MUNICIPAL DE SANTA MARIA DE LA PAZ,"21,543,475","-103,371,306",7000,ZACATECAS
2446,30018,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2461,32012,BASURERO MUNICIPAL GENARO CODINA,"22,498,781","-102,464,496",0,ZACATECAS
2463,30006,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2468,30017,BASURERO MUNICIPAL,"1,933,651","-9,668,359",0,VERACRUZ
2470,24029,TIRADERO MUNICIPAL,"213,774,296","-986,424,828",10000,SAN LUIS POTOSI
2471,15046,GRUPO CONTADERO S.A. DE C.V.,"194,291,733","-9,948,349",50000,MEXICO
2472,32014,BASURERO MUNICIPAL DE GENERAL FRANCISCO R. MURGUIA,"23,982,745","-103,033,076",0,ZACATECAS
2483,5010,RELLENO SANITARIO DE RECOLECCION PRO LIMPIEZA,"2,690,005,556","-1,015,067,778",320000,COAHUILA DE ZARAGOZA
2484,24040,BASURERO MUNICIPAL,"220,201,667","-987,284,444",16000,SAN LUIS POTOSI
2501,29004,RELLENO SANITARIO BENITO JUAREZ,"19,374,725","-9,789,744,444",75000,TLAXCALA
2504,32016,RELLENO SANITARIO DE GENERAL PANFILO NATERA,"22,663,997","-102,138,014",40,ZACATECAS
2505,23010,RELLENO SANITARIO MUNICIPAL DE BACALAR,"1,870,538","-8,842,562",14400,QUINTANA ROO
2509,30021,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2513,16018,CENTRO INTEGRAL DE TRATAMIENTO DE RESIDUOS SOLIDOS,"1,989,225","-1,012,505,556",3000,MICHOACAN
2519,30022,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2521,30019,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2522,30009,LA MESILLA,"1,960,936","-96,727,775",5000,VERACRUZ DE IGNACIO DE LA LLAVE
2523,30009,BASURERO MESA DE GUADALUPE,"19,550,731","-96,672,428",8000,VERACRUZ DE IGNACIO DE LA LLAVE
2524,30009,BASURERO PALMA SOLA,"19,777,711","-96,483,075",5000,VERACRUZ DE IGNACIO DE LA LLAVE
2525,32017,JUNTA INTERMUNICIPAL PARA LA OPERACION DE RELLENO SANITARIO (JIORESA),"22,800,749","-102,508,465",18000,ZACATECAS
2526,32018,BASURERO MUNICIPAL DE JALPA,"215,976","-1,030,601,333",55000,ZACATECAS
2542,24048,TIRADERO LOS NAZARIOS,"236,895,556","-1,007,065,278",4900,SAN LUIS POTOSI
2551,30010,RELLENO SANITARIO MAGUEYITOS,"1,964,125","-97,237,608",0,VERACRUZ DE IGNACIO DE LA LLAVE
2553,24057,RELLENO SANITARIO DE CHALCHITEPETL,"2,135,145","-9,883,815",10000,SAN LUIS POTOSI
2555,32019,BASURERO MUNICIPAL DE JALPA,"215,976","-1,030,601,333",55000,ZACATECAS
2559,24058,CONSERVACION DE RELLENO SANITARIO EL NARANJO,"226,124,967","-993,756,272",13000,SAN LUIS POTOSI
2560,14003,"RELLENO SANITARIO, AHUALULCO DE MERCADO","2,068,475","-1,039,399,944",47000,JALISCO
2561,30025,BASURERO MUNICIPAL,"19,644,797","-97,207,762",10000,VERACRUZ DE IGNACIO DE LA LLAVE
2562,32020,BASURERO MUNICIPAL DE JEREZ,"2,261,532","-102,978,609",85000,ZACATECAS
2563,30211,RELLENO SANITARIO SAN RAFAEL,"20,228,076","-96,938,571",88489,VERACRUZ DE IGNACIO DE LA LLAVE
2581,32021,BASURERO MUNICIPAL DE JIMENEZ DEL TEUL,"23,251,552","-103,791,219",9500,ZACATECAS
2582,14008,BASURERO RANCHO EL PUERTECITO,"20,690,425","-102,298,384",100000,JALISCO
2583,30207,TIRADERO A CIELO ABIERTO SIN NOMBRE,"18,276,997","-9,611,316",5000,VERACRUZ DE IGNACIO DE LA LLAVE
2585,15005,MANTENIMIENTO Y SERVICIOS AMBIENTALES S.A. DE C.V.,"19,323,864","-99,773,841","67288,63",MEXICO
2586,15038,TIRADERO MUNICIPAL PECUARO,"19,554,696","-99,396,311",7000,MEXICO
2587,16057,RELLENO SANITARIO,"1,906,016,667","-101,193",2000,MICHOACAN DE OCAMPO
2588,16027,TIRADERO DE CHUCANDIRO,"1,990,455,139","-10,135,159,373",0,MICHOACAN
2602,30026,"CENTRO DE TRANSFERENCIA LAS VIGAS																										","19,646,272","-97,063,448",0,VERACRUZ
2603,32022,BASURERO MUNICIPAL DE JUAN ALDAMA,"24,214,758","-103,376,877",0,ZACATECAS
2604,32023,BASURERO MUNICIPAL DE JUCHIPILA,"21,381,124","-103,139,765",15000,ZACATECAS
2606,15056,DEPOSITO FINAL LAS CARRERAS,"19,741,573","-99,593,279",0,MEXICO
2607,15112,BASURERO MUNICIPAL VILLA GUERRERO,"18,924,636","-99,642,867",500,ESTADO DE MEXICO
2608,15102,BASURERO MUNICIPAL,"19,858,761","-99,738,803",10000,MEXICO
2609,14091,MAZCUA,"2,138,378,053","-10,260,291,689",0,JALISCO
2612,11036,TIRADERO MUNICIPAL DE SANTIAGO MARAVATIO,"20,179,092","-101,013,284",3000,GUANAJUATO
2614,30011,BASURERO MUNICIPAL CHOCATAN,"18,752,446","-95,714,349",0,VERACRUZ DE IGNACIO DE LA LLAVE
2615,30011,TIRADERO ZONA NORTE,"19,049,254","-95,995,997",0,VERACRUZ DE IGNACIO DE LA LLAVE
2616,30030,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2618,16024,TIERRAS COLORADAS,"1,971,358,648","-102,006,118",58000,MICHOACAN DE OCAMPO
2620,16019,CENTRO INTERMUNICIPAL PARA EL TRATAMIENTO INTEGRAL DE LOS RESIDUOS SOLIDOS,"1,985,129,435","-1,025,890,429",10000,MICHOACAN DE OCAMPO
2621,30027,"BASURERO MUNICIPAL																										","2,087,536","-98,215,572",800,"VERACRUZ									"
2622,30029,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2623,32024,BASURERO MUNICIPAL DE LORETO,"22,204,643","-101,998,213",2000,"ZACATECAS									"
2641,14083,POTRERO LA HIGUERA CORRAL FALSO,"2,067,486,333","-10,369,332,501",40000,JALISCO
2642,14070,LOS LAURELES,"20,537,576","-103,179,987",597457,JALISCO
2643,30200,BASURERO TIO TAMAL,"19,068,497","-96,729,359",0,VERACRUZ DE IGNACIO DE LA LLAVE
2644,32025,BASURERO MUNICIPAL DE LUIS MOYA,"22,416,953","-102,234,985",0,"ZACATECAS									"
2645,30032,BASURERO MUNICIPAL,"18,447,272","-95,096,582",0,"VERACRUZ DE IGNACIO DE LA LIAVE									"
2646,30034,"BASURERO  A CIELO ABIERTO																										","21,129,043","-97,743,669",2000,"VERACRUZ DE IGNACIO DE LA LLACE									"
2647,32027,BASURERO MUNICIPAL DE MELCHOR OCAMPO,"24,827,082","-101,648,095",4000,ZACATECAS
2648,32027,TIRADERO DE SAN JERONIMO,"24,982,655","-102,224,345",0,ZACATECAS
2649,32027,TIRADERO DE MATAMOROS,"24,864,459","-102,003,722",0,"ZACATECAS									"
2651,29017,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
2652,17027,RELLENO SANITARIO LA PERSEVERANCIA,"1,878,476,715","-989,166,181",35000,MORELOS
2653,16007,CITIRS MONARCA DE ORIENTE,"1,973,381","-10,049,786",10000,MICHOACAN DE OCAMPO
2654,30035,BASURERO SANITARIO,"21,336,994","-97,866,774",10000,"VERACRUZ									"
2655,32028,BASURERO MUNICIPAL DE MEZQUITAL DEL ORO,"21,173,555","-10,339,471",0,"ZACATECAS									"
2656,11031,RELLENO SANITARIO DE SAN FRANCISCO DEL RINCON,"20,928,961","-101,780,541","164233,37",GUANAJUATO
2665,14081,MESA DE GRANIZO,"2,222,012,051","-10,320,797,866",10000,JALISCO
2669,11021,RELLENO SANITARIO DE MOROLEON,"200,936,759,999,999","-101,216,666",18575,GUANAJUATO
2670,16071,TIRADERO MUNICIPAL,"2,011,292,367","-10,159,506,474",10000,MICHOACAN
2671,30201,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2681,16003,CERRO DEL VENADO,"198,085,625","-10,102,088,752",5000,MICHOACAN DE OCAMPO
2701,30203,BASURERO MUNICIPAL,"20,152,348","-97,561,136",4000,VERACRUZ DE IGNACIO DE LA LLAVE
2708,29049,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
2712,14064,VERTEDERO MUNICIPAL,"2,187,196","-10,154,896",0,JALISCO
2713,14064,VERTEDERO MUNICIPAL PARA LA LOCALIDAD DE GUADALUPE VICTORIA,"2,171,293","-10,161,321",0,JALISCO
2714,14064,VERTEDERO MUNICIPAL PARA LA LOCALIDAD DE MATANCILLAS,"2,190,261","-10,164,696",0,JALISCO
2721,30044,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2722,29019,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
2724,30038,RELLENO SANITARIO EL TRONCONAL,"19,576,438","-96,892,557",22000,"VERACRUZ									"
2725,14071,VERTEDERO MUNICIPAL,"2,104,882,614","-10,346,825,634",20000,JALISCO
2726,14072,RELLENO SANITARIO POTRERO BLANCO,"2,102,188,667","-101,973,825",2500,JALISCO
2727,18012,RELLENO SANITARIO,"2,164,367,778","-10,532,482,778",50000,NAYARIT
2729,30045,BASURERO MUNICIPAL COSAMALOAPAN,"18,346,177","-95,887,024",100000,"VERACRUZ DE IGNACIO DE LA LLAVE									"
2731,30041,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2732,18019,BASURERO PUENTE DE CAMOTLAN,"21,693,842","-104,096,328",30000,NAYARIT
2733,18019,EL BASURERO DE HUAJIMIC,"2,168,270,833","-104,328,388,899,999",20000,NAYARIT
2734,18019,BASURERO DE LA YESCA,"2,131,569,444","-104,007,225",40000,NAYARIT
2735,18019,BASURERO APOZOLCO,"214,332,194,399,999","-1,039,013,056",800,NAYARIT
2736,18019,BASURERO CORTAPICO,"21,488,947","-103,801,899",10000,NAYARIT
2737,30202,BASURERO PUBLICO,"2,077,779","-98,357,621",160,VERACRUZ DE IGNACIO DE LA LLAVE
2738,15001,RELLENO SANITARIO DE ATLACOMULCO,"19,837,678","-99,840,872",0,MEXICO
2741,25014,SITIO DE DISPOSICION FINAL BASURON MUNICIPAL DE LA PEDREGOZA,"229,613","-10,597,621,667",0,SINALOA
2742,25014,SITIO DE DISPOSICION FINAL BASURON MUNCIPAL DE CHAMETLA,"22,878,494,444","-10,593,809,167",0,SINALOA
2743,25014,SITIO DE DISPOSICION BASURON MUNICIPAL DE MATADERO,"2,298,935,432","-10,601,098,705",0,SINALOA
2744,32029,BASURERO MUNICIPAL DE MIGUEL AUZA,"24,300,857","-103,431,925",50000,"ZACATECAS									"
2761,30046,BASURERO MUNICIPAL,"19,644,797","-97,207,762",10000,VERACRUZ DE IGNACIO DE LA LLAVE
2762,30042,"RELLENO SANITARIO DE YECUATLA																										","19,887,717","-96,725,068",0,"VERACRUZ									"
2763,30047,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2764,15019,SITIO DE DISPOSICION FINAL DE RESIDUOS SOLIDOS NO PELIGROSOS TENANGO DEL VALLE,"19,088,055","-99,626,111",39266,MEXICO
2765,30071,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2769,29006,RELLENO SANITARIO DE NANACAMILPA,"19,534,254","-985,355,541",72000,TLAXCALA
2771,14075,POTRERO LOS POZOS,"2,081,946,786","-10,423,242,427",7500,JALISCO
2773,29013,RELLENO SANITARIO BENITO JUAREZ,"19,374,725","-9,789,744,444",75000,TLAXCALA
2774,29054,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
2775,26001,BASURON MUNICIPAL DE ACONCHI,"2,983,828,027","-11,022,204,222",1600,SONORA
2776,26001,BASURON LA ESTANCIA,"2,978,837,228","-11,020,013,948",2000,SONORA
2777,30198,BASURERO MUNICIPAL,"20,407,946","-98,381,137",93,VERACRUZ DE IGNACIO DE LA LLAVE
2780,16013,TIRADERO CARACUARO,"1,900,513","-10,114,313",7500,MICHOACAN DE OCAMPO
2783,30052,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2784,30057,BASURERO MUNICIPAL PLAN DEL AGUACERO,"19,786,674","-968,224",80,"VERACRUZ DE IGNACIO DE LA LLAVE									"
2785,17026,RELLENO SANITARIO LA PERSEVERANCIA,"1,878,476,715","-989,166,181",35000,MORELOS
2786,30081,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2787,30079,BASURERO MUNICIPAL,"19,644,797","-97,207,762",10000,VERACRUZ DE IGNACIO DE LA LLAVE
2788,30060,BASURERO MUNICIPAL,"2,135,191","-97,735,758",10000,"VERACRUZ									"
2789,30055,BASURERO MUNICIPAL,"21,240,759","-98,384,512",40000,"VERACRUZ									"
2790,30088,BASURERO MUNICIPAL,"1,933,651","-9,668,359",0,VERACRUZ
2792,14074,RELLENO SANITARIO SAN JULIAN JALISCO,"2,107,224,453","-10,213,612,577",10018,JALISCO
2793,29033,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
2794,30199,BASURERO MUNICIPAL,"17,932,064","-94,635,591",2000,VERACRUZ DE IGNACIO DE LA LLAVE
2795,16025,RELLENO SANITARIO,"1,987,059,081","-10,210,378,605",20000,MICHOACAN DE OCAMPO
2798,29023,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
2799,29014,RELLENO SANITARIO DE NANACAMILPA,"19,534,254","-985,355,541",72000,TLAXCALA
2800,29052,RELLENO SANITARIO DE MORELOS,"1,952,461,111","-9,812,186,111",150000,TLAXCALA
2801,14078,RELLENO SANITARIO DEL MUNICIPIO DE SAN MIGUEL EL ALTO,"210,610,423","-10,241,998,056",60,JALISCO
2802,16020,TIRADERO MUNICIPAL CUITZEO KILOMETRO 1,"19,958,756","-101,129,847",0,MICHOACAN
2803,16078,RELLENO SANITARIO SANTA ANA MAYA MICHOACAN,"20,007,425","-10,098,782",8115,MICHOACAN
2804,16013,TIRADERO PASO DE NUÑEZ,"189,159,412","-10,094,526,085",2500,MICHOACAN DE OCAMPO
2806,16030,BASURERO MUNICIPAL DE LA PIEDAD,"20,283,797","-101,983,911",15000,MICHOACAN DE OCAMPO
2807,16046,RELLENO SANITARIO,"1,925,643,333","-1,004,764,972",0,MICHOACAN DE OCAMPO
2843,22012,RELLENO SANITARIO SAN JUAN DEL RIO S.A DE .CV,"2,041,129,167","-1,000,314,306",0,QUERETARO
2844,22016,RELLENO SANITARIO SAN JUAN DEL RIO S.A DE .CV,"2,041,129,167","-1,000,314,306",0,QUERETARO
2847,22007,CENTRO ECOLOGICO DE MANEJO INTEGRAL DE RESIDUOS QUERETARO,"20,700,589","-99,975,214",55000,QUERETARO
2851,30197,BASURERO MUNICIPAL CHALAHUITE,"19,887,712","-96,761,715",2000,VERACRUZ DE IGNACIO DE LA LLAVE
2852,30056,BASURERO MUNICIPAL DE CHICONAMEL,"21,255,296","-98,470,343",2000,"VERACRUZ									"
2853,30062,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2854,30194,BASURERO MUNICIPAL,"19,644,797","-97,207,762",10000,VERACRUZ DE IGNACIO DE LA LLAVE
2855,30083,BASURERO MUNICIPAL MARIANITA,"2,080,804,726","-979,555,823",200,"VERACRUZ									"
2858,30080,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2860,20008,BASURERO MUNICIPAL,"1,633,059,926","-9,569,971,564",1000,OAXACA
2861,30063,BASURERO MUNICIPAL,"21,321,083","-97,930,755",4837,"VERACRUZ									"
2862,6002,RELLENO SANITARIO METROPOLITANO DE COLIMA,"19,296,616","-103,807,052",0,COLIMA
2864,20251,BASURERO MUNICIPAL,"176,263,451","-9,842,993,182",100,OAXACA
2867,26002,CELDA ALTERNA AL RELLENO SANITARIO,"31,295,597","-10,952,868",0,SONORA
2868,26002,RELLENO SANITARIO DE AGUA PRIETA,"3,129,821,375","-10,951,900,673",0,SONORA
2870,30192,RELLENO SANITARIO VEGA DE ALATORRE,"20,002,963","-96,632,105",2000,VERACRUZ DE IGNACIO DE LA LLAVE
2871,30117,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2873,20400,TIRADERO MUNICIPAL,"17,901,472","-97,707,028",500,OAXACA
2876,30106,BASURERO MIAHUATLAN,"19,738,469","-96,880,656",0,VERACRUZ DE IGNACIO DE LA LLAVE
2877,30106,JONATAL,"19,744,788","-96,881,754",0,VERACRUZ IGNACIO DE LA LLAVE
2878,30112,BASURERO MUNICIPAL DE NAOLINCO,"19,649,228","-96,858,601",40000,VERACRUZ DE IGNACIO DE LA LLAVE 
2879,29036,RELLENO SANITARIO TONSIL,"19,332,125","-9,828,806,667",680000,TLAXCALA
2880,30101,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2881,20152,BASURERO MUNICIPAL,"1,749,267,205","-9,827,868,664",100,OAXACA
2882,20025,BASURERO MUNICIPAL,"1,626,674,579","-9,413,415,326",70764,OAXACA
2883,30065,RELLENO SANITARIO EL TRONCONAL,"19,576,438","-96,892,557",22000,"VERACRUZ									"
2884,20160,BASURERO MUNICIPAL ,"17,833,847","-97,907,168",160,OAXACA
2885,20245,BASURERO MUNICIPAL,"17,830,551","-98,080,782",200,OAXACA
2886,30072,RELLENO SANITARIO MAGUEY VERDE,"204,722","-98,547,868","30,217,502","VERACRUZ									"
2887,30068,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2888,20261,BASURERO MUNICIPAL,"1,787,985,337","-9,802,193,468",1000,OAXACA
2892,20290,BASURERO MUNICIPAL,"17,794,214","-98,166,933",2000,OAXACA
2895,17012,TIRADERO A CIELO ABIERTO CERRO EL CERRIL EL HIGUERON,"1,855,702,886","-9,915,829,906",0,MORELOS
2896,17020,RELLENO SANITARIO LA PERSEVERANCIA,"1,878,476,715","-989,166,181",35000,MORELOS
2898,20455,BASURERO MUNICIPAL DE SANTIAGO AYUQUILILLA,"17,927,917","-97,941,194",500,OAXACA
2900,26072,BASURON MUNICIPAL,"2,738,459,722","-1,102,188,694",9000,SONORA
2901,30092,LLANO GRANDE,"19,619,462","-97,044,305",0,VERACRUZ DE IGNACIO DE LA LLAVE
2902,30069,BASURERO MUNICIPAL DE GUTIERREZ ZAMORA,"20,478,548","-97,093,214",15000,"VERACRUZ									"
2903,20484,BASURERO MUNICIPAL,"17,654,519","-98,225,153",0,OAXACA
2904,29045,RELLENO SANITARIO DE NANACAMILPA,"19,534,254","-985,355,541",72000,TLAXCALA
2907,20043,BASURERO MUNICIPAL,"1,644,750,752","-949,324,007",154669,OAXACA
2908,20524,BASURERO MUNICIPAL,"1,765,117,765","-9,768,417,963",100,OAXACA
2910,20528,BASURERO MUNICIPAL,"17,435,612","-97,912,205",40,OAXACA
2914,14049,RELLENO SANITARIO MUNICIPAL,"19,364,961","-103,025,153",10000,JALISCO
2917,20529,BASURERO MUNICIPAL,"17,793,417","-97,993,389",600,OAXCA
2918,20052,BASURERO MUNICIPAL,"16,387,122","-95,624,264",20000,OAXACA
2919,20568,BASURERO MUNICIPAL,"17,901,809","-97,821,736",141,OAXACA
2920,20064,BASURERO MUNICIPAL,"16,622,778","-95,956,722",25000,OAXACA
2921,30089,BASURERO MUNICIPAL.,"17,949,382","-94,693,684",44283,VERACRUZ
2922,30073,ALTO LUCERO,"18,201,647","-9,513,555",0,"VERACRUZ									"
2924,19001,SISTEMA INTEGRAL PARA EL MANEJO ECOLOGICO Y PROCESAMIENTO DE DESECHOS (SIMEPRODE),"2,584,980,283","-1,002,959,838",2120000,NUEVO LEON
2925,30113,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2926,30118,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2927,30118,"GRUPO EMPRENDEDOR EN RENOVACION Y SOLUCIONES, S. DE R.L. DE C.V.																																																																																														","18,851,592","-96,851,759",0,"VERACRUZ 									"
2928,30118,INDUSTRIA DE SEPARACION Y RECICLAJE MARECO,"18,748,385","-96,590,071",300,VERACRUZ
2929,30070,BASURERO MUNICIPAL,"1,775,263","-94,654,172",20000,"VERACRUZ									"
2931,15032,MANTENIMIENTO Y SERVICIOS AMBIENTALES S.A. DE C.V.,"19,323,864","-99,773,841","67288,63",MEXICO
2932,15063,SITIO DE DISPOSICION FINAL DE RESIDUOS SOLIDOS NO PELIGROSOS TENANGO DEL VALLE,"19,088,055","-99,626,111",39266,MEXICO
2934,15064,RELLENO SANITARIO DE ATLACOMULCO,"19,837,678","-99,840,872",0,MEXICO
2935,15071,RANCHO DEL MUNICIPIO,"2,020,154","-99,801,357",20000,MEXICO
2937,20130,BASURERO MUNICIPAL,"16,346,795","-94,729,473",2771,OAXACA
2938,30102,BASURERO MUNICIPAL DE MARTINEZ DE LA TORRE,"20,029,069","-96,998,631",8385,VERACRUZ
2939,19003,BASURERO MUNICIPAL DE LOS ALDAMAS,"26,075,361,111","-99,205,638,889",10000,NUEVO LEON
2940,19003,BASURERO POPULAR,"260,514,455","-991,986,714",5000,NUEVO LEON
2941,14063,VERTEDERO MUNICIPAL DE SAN JUAN CHICO,"203,990,919","-10,282,099,029",10000,JALISCO
2942,26003,BASURERO MUNICIPAL,"2,699,833,744","-10,893,274,668",10000,SONORA
2943,15021,DEPOSITO EL POTRERO,"18,905,396","-99,805,743",0,MEXICO
2944,26071,BASURON MUNICIPAL,"27,122,393","-109,771,175",10000,SONORA
2945,30104,BASURERO MUNICIPAL,"18,198,423","-94,834,256",1000,VERACRUZ
2946,30085,RELLENO SANITARIO DE LAS ALTAS MONTAÑAS,"18,819,717","-97,211,086",0,VERACRUZ
2947,30107,PARAJE EL HUARACHE,"19,699,489","-97,133,123",600,VERACRUZ
2948,30093,BASURERO MUNICIPAL LA CHIVERIA,"19,595,322","-96,869,531",20000,VERACRUZ
2949,20066,BASURERO MUNICIPAL,"1,651,751,486","-9,450,944,675",5800,OAXACA
2950,15067,GRUPO CONTADERO S.A. DE C.V.,"194,291,733","-9,948,349",50000,MEXICO
2951,30193,RELLENO SANITARIO VERACRUZ,"19,232,865","-96,225,432",200000,VERACRUZ
2952,18020,VERTEDERO MUNICIPAL LOS BRASILES II,"207,766,333,299,999","-1,053,133,333",150000,NAYARIT
2953,20075,BASURERO MUNICIPAL,"1,641,741,367","-9,443,995,963",1107,OAXACA
2955,20019,BASURERO MUNICIPAL ,"1,784,951,822","-9,689,770,225",0,OAXACA
2956,26070,RELLENO SANITARIO MUNICIPAL,"31,886,215","-11,286,567",50000,SONORA
2957,15087,GRUPO CONTADERO S.A. DE C.V.,"194,291,733","-9,948,349",50000,MEXICO
2958,30096,EL RAICERO,"19,756,935","-96,857,113",50,VERACRUZ DE IGNACIO DE LLAVE 
2960,31001,SASCABERA,"2,065,396,304","-8,971,120,707",15,YUCATAN
2961,30075,BASURERO MUNICIPAL EL GUAYABO,"18,893,255","-96,137,212",1100,VERACRUZ DE IGNACIO DE LA LLAVE
2962,20141,BASURERO MUNICIPAL,"16,421,773","-94,505,623",6400,OAXACA
2963,26069,BASURON MUNICIPAL,"2,839,478,035","-10,892,305,791",4950,SONORA
2964,31002,BASURERO MUNICIPAL DE ACANCEH,"2,082,127,322","-8,947,553,865",10000,YUCATAN
2965,26005,BASURERO MUNICIPAL DE ARIVECHI,"2,891,959,735","-10,919,183,873",0,SONORA
2966,26005,BAMORI,"28,868,699","-109,170,573",0,SONORA
2967,26068,BASURON MUNICIPAL,"2,911,296,547","-10,995,034,148",10000,SONORA
2968,26067,BASURERO MUNICIPAL,"3,016,885,833","-1,093,412,222",10000,SONORA
2969,26067,BASURERO SAN JUAN DEL RIO,"30,317,639","-109,349,308",10000,SONORA
2981,19003,BASURERO MUNICIPAL BARRIO ALDAMAS,"2,609,011,502","-9,918,724,521",5000,NUEVO LEON
2982,19003,BASURERO MUNICIPAL ESTACION ALDAMAS,"2,601,742,659","-99,205,561",5000,NUEVO LEON
2983,31003,BASURERO MUNICIPAL DE AKIL,"2,027,823,444","-8,932,432,508",80,YUCATAN
2984,31004,BASURERO MUNICIPAL DE BACA,"2,110,778,401","-8,942,377,106",100,YUCATAN
2985,19005,SISTEMA INTEGRAL PARA EL MANEJO ECOLOGICO Y PEROCESAMIENTO DE DESECHOS ANAHUAC,"2,726,966,667","-1,000,853,333",438900,NUEVO LEON
2986,31012,BASURERO MUNICIPAL DE CENOTILLO,"2,093,592,732","-8,861,200,489",100,YUCATAN
2987,31012,BASURERO COMISARIA TIXBACAB,"2,109,175,021","-8,851,082,154",30,YUCATAN
